sample,test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier,f-measure,best_threshold
5,20,0.95,0.95,0.75,0.2,0.8,CC,0.88,0.5
5,20,0.95,0.95,0.88,0.07,0.95,ACC,0.97,0.23
5,20,0.95,0.95,1.0,0.05,0.95,X,0.97,0.0
5,20,0.95,0.95,0.99,0.04,0.95,MAX,0.97,0.0
5,20,0.95,0.95,0.52,0.43,0.55,T50,0.69,0.87
5,20,0.95,0.95,0.88,0.07,0.95,MS,0.97,0.23
5,20,0.95,0.95,0.86,0.09,0.9,HDy,0.94,0.25
5,20,0.95,0.95,0.89,0.06,0.95,DyS,0.97,0.23
5,20,0.95,0.95,0.88,0.07,0.95,SORD,0.97,0.23
5,20,0.95,0.95,0.79,0.16,0.85,SMM,0.91,0.38
6,20,0.95,0.95,0.95,0.0,1.0,CC,1.0,0.5
6,20,0.95,0.95,1.0,0.05,0.95,ACC,0.97,0.0
6,20,0.95,0.95,1.0,0.05,0.95,X,0.97,0.0
6,20,0.95,0.95,0.99,0.04,0.95,MAX,0.97,0.0
6,20,0.95,0.95,1.0,0.05,0.95,T50,0.97,0.0
6,20,0.95,0.95,1.0,0.05,0.95,MS,0.97,0.0
6,20,0.95,0.95,0.92,0.03,0.95,HDy,0.97,0.66
6,20,0.95,0.95,0.93,0.02,1.0,DyS,1.0,0.5
6,20,0.95,0.95,1.0,0.05,0.95,SORD,0.97,0.0
6,20,0.95,0.95,0.96,0.01,1.0,SMM,1.0,0.5
7,20,0.95,0.95,0.8,0.15,0.85,CC,0.91,0.5
7,20,0.95,0.95,0.94,0.01,0.9,ACC,0.95,0.01
7,20,0.95,0.95,0.85,0.1,0.9,X,0.94,0.12
7,20,0.95,0.95,0.82,0.13,0.85,MAX,0.91,0.5
7,20,0.95,0.95,0.83,0.12,0.9,T50,0.94,0.12
7,20,0.95,0.95,0.93,0.02,0.9,MS,0.95,0.01
7,20,0.95,0.95,0.93,0.02,0.9,HDy,0.95,0.01
7,20,0.95,0.95,0.86,0.09,0.9,DyS,0.94,0.12
7,20,0.95,0.95,0.92,0.03,0.95,SORD,0.97,0.06
7,20,0.95,0.95,0.83,0.12,0.9,SMM,0.94,0.12
8,20,0.95,0.95,0.9,0.05,0.95,CC,0.97,0.5
8,20,0.95,0.95,1.0,0.05,0.95,ACC,0.97,0.06
8,20,0.95,0.95,1.0,0.05,0.95,X,0.97,0.06
8,20,0.95,0.95,0.99,0.04,0.95,MAX,0.97,0.06
8,20,0.95,0.95,1.0,0.05,0.95,T50,0.97,0.06
8,20,0.95,0.95,1.0,0.05,0.95,MS,0.97,0.06
8,20,0.95,0.95,0.99,0.04,0.95,HDy,0.97,0.06
8,20,0.95,0.95,1.0,0.05,0.95,DyS,0.97,0.06
8,20,0.95,0.95,1.0,0.05,0.95,SORD,0.97,0.06
8,20,0.95,0.95,0.95,0.0,0.9,SMM,0.95,0.25
9,20,0.95,0.95,0.75,0.2,0.8,CC,0.88,0.5
9,20,0.95,0.95,0.88,0.07,0.95,ACC,0.97,0.06
9,20,0.95,0.95,0.85,0.1,0.9,X,0.94,0.11
9,20,0.95,0.95,0.82,0.13,0.85,MAX,0.91,0.25
9,20,0.95,0.95,1.0,0.05,0.95,T50,0.97,0.01
9,20,0.95,0.95,0.89,0.06,0.95,MS,0.97,0.06
9,20,0.95,0.95,0.9,0.05,0.95,HDy,0.97,0.06
9,20,0.95,0.95,0.89,0.06,0.95,DyS,0.97,0.06
9,20,0.95,0.95,0.88,0.07,0.95,SORD,0.97,0.06
9,20,0.95,0.95,0.81,0.14,0.85,SMM,0.91,0.25
10,20,0.95,0.95,0.8,0.15,0.85,CC,0.91,0.5
10,20,0.95,0.95,0.94,0.01,1.0,ACC,1.0,0.06
10,20,0.95,0.95,0.91,0.04,0.95,X,0.97,0.12
10,20,0.95,0.95,0.87,0.08,0.9,MAX,0.94,0.19
10,20,0.95,0.95,0.83,0.12,0.9,T50,0.94,0.19
10,20,0.95,0.95,0.88,0.07,0.95,MS,0.97,0.12
10,20,0.95,0.95,0.99,0.04,0.95,HDy,1.0,0.02
10,20,0.95,0.95,0.94,0.01,1.0,DyS,1.0,0.06
10,20,0.95,0.95,0.88,0.07,0.95,SORD,0.97,0.12
10,20,0.95,0.95,0.79,0.16,0.85,SMM,0.91,0.5
1,20,1.0,1.0,0.85,0.15,0.85,CC,0.92,0.5
1,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.01
1,20,1.0,1.0,0.97,0.03,0.95,X,0.97,0.03
1,20,1.0,1.0,0.93,0.07,0.95,MAX,0.97,0.03
1,20,1.0,1.0,1.0,0.0,1.0,T50,1.0,0.01
1,20,1.0,1.0,0.99,0.01,1.0,MS,1.0,0.01
1,20,1.0,1.0,0.96,0.04,0.95,HDy,0.97,0.03
1,20,1.0,1.0,0.93,0.07,0.95,DyS,0.97,0.03
1,20,1.0,1.0,0.99,0.01,1.0,SORD,1.0,0.01
1,20,1.0,1.0,0.89,0.11,0.9,SMM,0.95,0.12
2,20,1.0,1.0,0.8,0.2,0.8,CC,0.89,0.5
2,20,1.0,1.0,0.94,0.06,0.95,ACC,0.97,0.06
2,20,1.0,1.0,0.91,0.09,0.9,X,0.95,0.12
2,20,1.0,1.0,0.93,0.07,0.95,MAX,0.97,0.06
2,20,1.0,1.0,1.0,0.0,1.0,T50,1.0,0.01
2,20,1.0,1.0,0.96,0.04,0.95,MS,0.97,0.06
2,20,1.0,1.0,0.97,0.03,0.95,HDy,0.97,0.06
2,20,1.0,1.0,0.92,0.08,0.9,DyS,0.95,0.12
2,20,1.0,1.0,0.95,0.05,0.95,SORD,0.97,0.06
2,20,1.0,1.0,0.87,0.13,0.85,SMM,0.92,0.25
3,20,1.0,1.0,0.85,0.15,0.85,CC,0.92,0.5
3,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.01
3,20,1.0,1.0,0.97,0.03,0.95,X,0.95,0.02
3,20,1.0,1.0,0.93,0.07,0.95,MAX,0.95,0.02
3,20,1.0,1.0,1.0,0.0,1.0,T50,1.0,0.01
3,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.01
3,20,1.0,1.0,0.93,0.07,0.95,HDy,0.95,0.02
3,20,1.0,1.0,0.89,0.11,0.9,DyS,0.95,0.25
3,20,1.0,1.0,1.0,0.0,1.0,SORD,1.0,0.01
3,20,1.0,1.0,0.9,0.1,0.9,SMM,0.95,0.25
4,20,1.0,1.0,0.95,0.05,0.95,CC,0.97,0.5
4,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.25
4,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.25
4,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.25
4,20,1.0,1.0,0.83,0.17,0.85,T50,0.92,0.56
4,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.25
4,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.25
4,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.25
4,20,1.0,1.0,1.0,0.0,1.0,SORD,1.0,0.25
4,20,1.0,1.0,0.91,0.09,0.9,SMM,0.95,0.55
5,20,1.0,1.0,0.95,0.05,0.95,CC,0.97,0.5
5,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.25
5,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.25
5,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.25
5,20,1.0,1.0,0.94,0.06,0.95,T50,0.97,0.5
5,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.25
5,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.25
5,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.25
5,20,1.0,1.0,1.0,0.0,1.0,SORD,1.0,0.25
5,20,1.0,1.0,0.93,0.07,0.95,SMM,0.97,0.5
6,20,1.0,1.0,0.95,0.05,0.95,CC,0.97,0.5
6,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.12
6,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.12
6,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.12
6,20,1.0,1.0,0.83,0.17,0.85,T50,0.92,0.75
6,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.12
6,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.12
6,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.12
6,20,1.0,1.0,1.0,0.0,1.0,SORD,1.0,0.12
6,20,1.0,1.0,0.94,0.06,0.95,SMM,0.97,0.5
7,20,1.0,1.0,0.95,0.05,0.95,CC,0.97,0.5
7,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.25
7,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.25
7,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.25
7,20,1.0,1.0,0.73,0.27,0.75,T50,0.86,0.9
7,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.25
7,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.25
7,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.25
7,20,1.0,1.0,1.0,0.0,1.0,SORD,1.0,0.25
7,20,1.0,1.0,1.0,0.0,1.0,SMM,1.0,0.25
8,20,1.0,1.0,0.9,0.1,0.9,CC,0.95,0.5
8,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.25
8,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.25
8,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.25
8,20,1.0,1.0,0.83,0.17,0.85,T50,0.92,0.62
8,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.25
8,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.25
8,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.25
8,20,1.0,1.0,1.0,0.0,1.0,SORD,1.0,0.25
8,20,1.0,1.0,0.94,0.06,0.95,SMM,0.97,0.38
9,20,1.0,1.0,0.8,0.2,0.8,CC,0.89,0.5
9,20,1.0,1.0,0.94,0.06,0.95,ACC,0.97,0.12
9,20,1.0,1.0,0.97,0.03,0.95,X,0.97,0.12
9,20,1.0,1.0,0.93,0.07,0.95,MAX,0.97,0.12
9,20,1.0,1.0,0.73,0.27,0.75,T50,0.86,0.75
9,20,1.0,1.0,0.95,0.05,0.95,MS,0.97,0.12
9,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.06
9,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.06
9,20,1.0,1.0,0.95,0.05,0.95,SORD,0.97,0.12
9,20,1.0,1.0,0.85,0.15,0.85,SMM,0.92,0.25
10,20,1.0,1.0,0.8,0.2,0.8,CC,0.89,0.5
10,20,1.0,1.0,0.94,0.06,0.95,ACC,0.97,0.25
10,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.12
10,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.12
10,20,1.0,1.0,0.52,0.48,0.5,T50,0.67,0.86
10,20,1.0,1.0,0.96,0.04,0.95,MS,0.97,0.25
10,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.12
10,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.12
10,20,1.0,1.0,0.96,0.04,0.95,SORD,0.97,0.25
10,20,1.0,1.0,0.84,0.16,0.85,SMM,0.92,0.38
1,30,0.0,0.0,0.03,0.03,0.97,CC,,0.5
1,30,0.0,0.0,0.01,0.01,1.0,ACC,,0.98
1,30,0.0,0.0,0.0,0.0,1.0,X,,0.98
1,30,0.0,0.0,0.01,0.01,1.0,MAX,,0.98
1,30,0.0,0.0,0.07,0.07,0.93,T50,,0.25
1,30,0.0,0.0,0.02,0.02,0.97,MS,,0.5
1,30,0.0,0.0,0.03,0.03,0.97,HDy,,0.5
1,30,0.0,0.0,0.03,0.03,0.97,DyS,,0.5
1,30,0.0,0.0,0.02,0.02,0.97,SORD,,0.5
1,30,0.0,0.0,0.04,0.04,0.97,SMM,,0.5
2,30,0.0,0.0,0.0,0.0,1.0,CC,,0.5
2,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.5
2,30,0.0,0.0,0.0,0.0,1.0,X,,0.5
2,30,0.0,0.0,0.01,0.01,1.0,MAX,,0.5
2,30,0.0,0.0,0.0,0.0,1.0,T50,,0.5
2,30,0.0,0.0,0.0,0.0,1.0,MS,,0.5
2,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.5
2,30,0.0,0.0,0.01,0.01,1.0,DyS,,0.5
2,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.5
2,30,0.0,0.0,0.03,0.03,0.97,SMM,,0.25
3,30,0.0,0.0,0.0,0.0,1.0,CC,,0.5
3,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.5
3,30,0.0,0.0,0.07,0.07,0.93,X,,0.31
3,30,0.0,0.0,0.09,0.09,0.9,MAX,,0.28
3,30,0.0,0.0,0.0,0.0,1.0,T50,,0.5
3,30,0.0,0.0,0.0,0.0,1.0,MS,,0.5
3,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.5
3,30,0.0,0.0,0.01,0.01,1.0,DyS,,0.5
3,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.5
3,30,0.0,0.0,0.06,0.06,0.93,SMM,,0.31
4,30,0.0,0.0,0.07,0.07,0.93,CC,,0.5
4,30,0.0,0.0,0.06,0.06,0.93,ACC,,0.5
4,30,0.0,0.0,0.03,0.03,0.97,X,,0.75
4,30,0.0,0.0,0.05,0.05,0.97,MAX,,0.75
4,30,0.0,0.0,0.0,0.0,1.0,T50,,0.88
4,30,0.0,0.0,0.03,0.03,0.97,MS,,0.75
4,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.88
4,30,0.0,0.0,0.01,0.01,1.0,DyS,,0.88
4,30,0.0,0.0,0.04,0.04,0.97,SORD,,0.75
4,30,0.0,0.0,0.06,0.06,0.93,SMM,,0.5
5,30,0.0,0.0,0.0,0.0,1.0,CC,,0.5
5,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.5
5,30,0.0,0.0,0.0,0.0,1.0,X,,0.5
5,30,0.0,0.0,0.0,0.0,1.0,MAX,,0.5
5,30,0.0,0.0,0.0,0.0,1.0,T50,,0.5
5,30,0.0,0.0,0.0,0.0,1.0,MS,,0.5
5,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.5
5,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.5
5,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.5
5,30,0.0,0.0,0.0,0.0,1.0,SMM,,0.5
6,30,0.0,0.0,0.03,0.03,0.97,CC,,0.5
6,30,0.0,0.0,0.01,0.01,1.0,ACC,,0.88
6,30,0.0,0.0,0.07,0.07,0.93,X,,0.38
6,30,0.0,0.0,0.05,0.05,0.97,MAX,,0.5
6,30,0.0,0.0,0.0,0.0,1.0,T50,,0.88
6,30,0.0,0.0,0.03,0.03,0.97,MS,,0.5
6,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.88
6,30,0.0,0.0,0.01,0.01,1.0,DyS,,0.88
6,30,0.0,0.0,0.03,0.03,0.97,SORD,,0.5
6,30,0.0,0.0,0.06,0.06,0.93,SMM,,0.38
7,30,0.0,0.0,0.03,0.03,0.97,CC,,0.5
7,30,0.0,0.0,0.01,0.01,1.0,ACC,,0.75
7,30,0.0,0.0,0.0,0.0,1.0,X,,0.75
7,30,0.0,0.0,0.0,0.0,1.0,MAX,,0.75
7,30,0.0,0.0,0.0,0.0,1.0,T50,,0.75
7,30,0.0,0.0,0.0,0.0,1.0,MS,,0.75
7,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.75
7,30,0.0,0.0,0.01,0.01,1.0,DyS,,0.75
7,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.75
7,30,0.0,0.0,0.02,0.02,0.97,SMM,,0.5
8,30,0.0,0.0,0.0,0.0,1.0,CC,,0.5
8,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.5
8,30,0.0,0.0,0.03,0.03,0.97,X,,0.38
8,30,0.0,0.0,0.13,0.13,0.87,MAX,,0.19
8,30,0.0,0.0,0.0,0.0,1.0,T50,,0.5
8,30,0.0,0.0,0.0,0.0,1.0,MS,,0.5
8,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.5
8,30,0.0,0.0,0.01,0.01,1.0,DyS,,0.5
8,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.5
8,30,0.0,0.0,0.06,0.06,0.93,SMM,,0.31
9,30,0.0,0.0,0.03,0.03,0.97,CC,,0.5
9,30,0.0,0.0,0.01,0.01,1.0,ACC,,0.88
9,30,0.0,0.0,0.0,0.0,1.0,X,,0.88
9,30,0.0,0.0,0.0,0.0,1.0,MAX,,0.88
9,30,0.0,0.0,0.0,0.0,1.0,T50,,0.88
9,30,0.0,0.0,0.01,0.01,1.0,MS,,0.88
9,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.88
9,30,0.0,0.0,0.01,0.01,1.0,DyS,,0.88
9,30,0.0,0.0,0.01,0.01,1.0,SORD,,0.88
9,30,0.0,0.0,0.05,0.05,0.97,SMM,,0.5
10,30,0.0,0.0,0.03,0.03,0.97,CC,,0.5
10,30,0.0,0.0,0.01,0.01,1.0,ACC,,0.88
10,30,0.0,0.0,0.0,0.0,1.0,X,,0.88
10,30,0.0,0.0,0.05,0.05,0.97,MAX,,0.5
10,30,0.0,0.0,0.0,0.0,1.0,T50,,0.88
10,30,0.0,0.0,0.02,0.02,0.97,MS,,0.5
10,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.88
10,30,0.0,0.0,0.01,0.01,1.0,DyS,,0.88
10,30,0.0,0.0,0.02,0.02,0.97,SORD,,0.5
10,30,0.0,0.0,0.06,0.06,0.93,SMM,,0.25
1,30,0.05,0.03,0.03,0.0,1.0,CC,1.0,0.5
1,30,0.05,0.03,0.01,0.02,0.97,ACC,1.0,0.99
1,30,0.05,0.03,0.03,0.0,1.0,X,1.0,0.5
1,30,0.05,0.03,0.05,0.02,1.0,MAX,1.0,0.5
1,30,0.05,0.03,0.07,0.04,0.97,T50,0.67,0.25
1,30,0.05,0.03,0.03,0.0,1.0,MS,1.0,0.5
1,30,0.05,0.03,0.04,0.01,1.0,HDy,1.0,0.5
1,30,0.05,0.03,0.06,0.03,0.97,DyS,0.67,0.25
1,30,0.05,0.03,0.03,0.0,1.0,SORD,1.0,0.5
1,30,0.05,0.03,0.06,0.03,0.97,SMM,0.67,0.25
2,30,0.05,0.03,0.0,0.03,0.97,CC,,0.5
2,30,0.05,0.03,0.0,0.03,0.97,ACC,,0.5
2,30,0.05,0.03,0.03,0.0,0.93,X,,0.38
2,30,0.05,0.03,0.05,0.02,0.93,MAX,,0.38
2,30,0.05,0.03,0.0,0.03,0.97,T50,,0.5
2,30,0.05,0.03,0.0,0.03,0.97,MS,,0.5
2,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.5
2,30,0.05,0.03,0.01,0.02,0.97,DyS,,0.5
2,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.5
2,30,0.05,0.03,0.05,0.02,0.9,SMM,,0.36
3,30,0.05,0.03,0.03,0.0,1.0,CC,1.0,0.5
3,30,0.05,0.03,0.01,0.02,0.97,ACC,,0.98
3,30,0.05,0.03,0.0,0.03,0.97,X,,0.98
3,30,0.05,0.03,0.0,0.03,0.97,MAX,,0.98
3,30,0.05,0.03,0.07,0.04,0.97,T50,0.67,0.09
3,30,0.05,0.03,0.02,0.01,0.97,MS,,0.98
3,30,0.05,0.03,0.02,0.01,1.0,HDy,1.0,0.5
3,30,0.05,0.03,0.02,0.01,1.0,DyS,1.0,0.5
3,30,0.05,0.03,0.01,0.02,0.97,SORD,,0.98
3,30,0.05,0.03,0.03,0.0,1.0,SMM,1.0,0.5
4,30,0.05,0.03,0.03,0.0,1.0,CC,1.0,0.5
4,30,0.05,0.03,0.01,0.02,0.97,ACC,,0.97
4,30,0.05,0.03,0.0,0.03,0.97,X,,0.97
4,30,0.05,0.03,0.0,0.03,0.97,MAX,,0.97
4,30,0.05,0.03,0.0,0.03,0.97,T50,,0.97
4,30,0.05,0.03,0.0,0.03,0.97,MS,,0.97
4,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.97
4,30,0.05,0.03,0.01,0.02,0.97,DyS,,0.97
4,30,0.05,0.03,0.01,0.02,0.97,SORD,,0.97
4,30,0.05,0.03,0.02,0.01,1.0,SMM,1.0,0.5
5,30,0.05,0.03,0.07,0.04,0.97,CC,0.67,0.5
5,30,0.05,0.03,0.06,0.03,0.97,ACC,0.67,0.5
5,30,0.05,0.03,0.07,0.04,0.97,X,0.67,0.5
5,30,0.05,0.03,0.05,0.02,1.0,MAX,0.67,0.98
5,30,0.05,0.03,0.14,0.11,0.9,T50,0.4,0.12
5,30,0.05,0.03,0.07,0.04,0.97,MS,0.67,0.5
5,30,0.05,0.03,0.1,0.07,0.93,HDy,0.5,0.25
5,30,0.05,0.03,0.1,0.07,0.93,DyS,0.5,0.25
5,30,0.05,0.03,0.07,0.04,0.97,SORD,0.67,0.5
5,30,0.05,0.03,0.1,0.07,0.93,SMM,0.5,0.25
6,30,0.05,0.03,0.03,0.0,1.0,CC,1.0,0.5
6,30,0.05,0.03,0.01,0.02,0.97,ACC,,0.88
6,30,0.05,0.03,0.0,0.03,0.97,X,,0.88
6,30,0.05,0.03,0.01,0.02,0.97,MAX,,0.88
6,30,0.05,0.03,0.0,0.03,0.97,T50,,0.88
6,30,0.05,0.03,0.0,0.03,0.97,MS,,0.88
6,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.88
6,30,0.05,0.03,0.01,0.02,0.97,DyS,,0.88
6,30,0.05,0.03,0.01,0.02,0.97,SORD,,0.88
6,30,0.05,0.03,0.04,0.01,1.0,SMM,1.0,0.5
7,30,0.05,0.03,0.03,0.0,1.0,CC,1.0,0.5
7,30,0.05,0.03,0.01,0.02,0.97,ACC,,0.99
7,30,0.05,0.03,0.0,0.03,0.97,X,,0.99
7,30,0.05,0.03,0.0,0.03,0.97,MAX,,0.99
7,30,0.05,0.03,0.07,0.04,0.97,T50,0.67,0.25
7,30,0.05,0.03,0.03,0.0,1.0,MS,1.0,0.5
7,30,0.05,0.03,0.03,0.0,1.0,HDy,1.0,0.5
7,30,0.05,0.03,0.05,0.02,1.0,DyS,1.0,0.5
7,30,0.05,0.03,0.02,0.01,1.0,SORD,1.0,0.5
7,30,0.05,0.03,0.04,0.01,1.0,SMM,1.0,0.5
8,30,0.05,0.03,0.07,0.04,0.97,CC,0.67,0.5
8,30,0.05,0.03,0.06,0.03,0.97,ACC,0.67,0.5
8,30,0.05,0.03,0.03,0.0,0.93,X,,0.88
8,30,0.05,0.03,0.05,0.02,0.93,MAX,,0.88
8,30,0.05,0.03,0.0,0.03,0.97,T50,,0.94
8,30,0.05,0.03,0.04,0.01,0.93,MS,,0.88
8,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.94
8,30,0.05,0.03,0.01,0.02,0.97,DyS,,0.94
8,30,0.05,0.03,0.04,0.01,0.93,SORD,,0.88
8,30,0.05,0.03,0.07,0.04,0.97,SMM,0.67,0.5
9,30,0.05,0.03,0.07,0.04,0.97,CC,0.67,0.5
9,30,0.05,0.03,0.06,0.03,0.97,ACC,0.67,0.5
9,30,0.05,0.03,0.11,0.08,0.93,X,0.5,0.31
9,30,0.05,0.03,0.09,0.06,0.93,MAX,0.5,0.31
9,30,0.05,0.03,0.07,0.04,0.97,T50,0.67,0.5
9,30,0.05,0.03,0.07,0.04,0.97,MS,0.67,0.5
9,30,0.05,0.03,0.04,0.01,1.0,HDy,1.0,0.94
9,30,0.05,0.03,0.06,0.03,0.97,DyS,0.67,0.5
9,30,0.05,0.03,0.06,0.03,0.97,SORD,0.67,0.5
9,30,0.05,0.03,0.09,0.06,0.93,SMM,0.5,0.31
10,30,0.05,0.03,0.03,0.0,0.93,CC,,0.5
10,30,0.05,0.03,0.01,0.02,0.97,ACC,,0.75
10,30,0.05,0.03,0.03,0.0,0.93,X,,0.5
10,30,0.05,0.03,0.09,0.06,0.93,MAX,0.5,0.19
10,30,0.05,0.03,0.0,0.03,0.97,T50,,0.75
10,30,0.05,0.03,0.02,0.01,0.97,MS,,0.75
10,30,0.05,0.03,0.02,0.01,0.93,HDy,,0.5
10,30,0.05,0.03,0.01,0.02,0.97,DyS,,0.75
10,30,0.05,0.03,0.02,0.01,0.93,SORD,,0.5
10,30,0.05,0.03,0.06,0.03,0.97,SMM,0.67,0.25
1,30,0.1,0.1,0.13,0.03,0.97,CC,0.86,0.5
1,30,0.1,0.1,0.13,0.03,0.97,ACC,0.86,0.5
1,30,0.1,0.1,0.11,0.01,0.93,X,0.67,0.62
1,30,0.1,0.1,0.09,0.01,0.93,MAX,0.67,0.62
1,30,0.1,0.1,0.0,0.1,0.9,T50,,0.88
1,30,0.1,0.1,0.1,0.0,0.93,MS,0.67,0.62
1,30,0.1,0.1,0.01,0.09,0.9,HDy,,0.88
1,30,0.1,0.1,0.01,0.09,0.9,DyS,,0.88
1,30,0.1,0.1,0.1,0.0,0.93,SORD,0.67,0.62
1,30,0.1,0.1,0.11,0.01,0.93,SMM,0.67,0.62
2,30,0.1,0.1,0.1,0.0,1.0,CC,1.0,0.5
2,30,0.1,0.1,0.1,0.0,1.0,ACC,1.0,0.5
2,30,0.1,0.1,0.07,0.03,0.97,X,0.8,0.81
2,30,0.1,0.1,0.05,0.05,0.93,MAX,0.5,0.88
2,30,0.1,0.1,0.0,0.1,0.9,T50,,0.97
2,30,0.1,0.1,0.09,0.01,1.0,MS,1.0,0.5
2,30,0.1,0.1,0.02,0.08,0.93,HDy,0.5,0.88
2,30,0.1,0.1,0.02,0.08,0.93,DyS,0.5,0.88
2,30,0.1,0.1,0.09,0.01,1.0,SORD,1.0,0.5
2,30,0.1,0.1,0.09,0.01,1.0,SMM,1.0,0.5
3,30,0.1,0.1,0.1,0.0,1.0,CC,1.0,0.5
3,30,0.1,0.1,0.1,0.0,1.0,ACC,1.0,0.5
3,30,0.1,0.1,0.11,0.01,1.0,X,1.0,0.5
3,30,0.1,0.1,0.13,0.03,0.97,MAX,0.86,0.38
3,30,0.1,0.1,0.14,0.04,0.97,T50,0.86,0.38
3,30,0.1,0.1,0.1,0.0,1.0,MS,1.0,0.5
3,30,0.1,0.1,0.12,0.02,0.97,HDy,0.86,0.38
3,30,0.1,0.1,0.11,0.01,1.0,DyS,1.0,0.5
3,30,0.1,0.1,0.1,0.0,1.0,SORD,1.0,0.5
3,30,0.1,0.1,0.13,0.03,0.97,SMM,0.86,0.38
4,30,0.1,0.1,0.1,0.0,1.0,CC,1.0,0.5
4,30,0.1,0.1,0.1,0.0,1.0,ACC,1.0,0.5
4,30,0.1,0.1,0.11,0.01,1.0,X,1.0,0.5
4,30,0.1,0.1,0.09,0.01,1.0,MAX,1.0,0.5
4,30,0.1,0.1,0.0,0.1,0.9,T50,,0.94
4,30,0.1,0.1,0.1,0.0,1.0,MS,1.0,0.5
4,30,0.1,0.1,0.02,0.08,0.93,HDy,0.5,0.92
4,30,0.1,0.1,0.02,0.08,0.93,DyS,0.5,0.92
4,30,0.1,0.1,0.11,0.01,1.0,SORD,1.0,0.5
4,30,0.1,0.1,0.13,0.03,0.97,SMM,0.86,0.38
5,30,0.1,0.1,0.07,0.03,0.97,CC,0.8,0.5
5,30,0.1,0.1,0.06,0.04,0.97,ACC,0.8,0.5
5,30,0.1,0.1,0.0,0.1,0.9,X,,1.0
5,30,0.1,0.1,0.01,0.09,0.9,MAX,,1.0
5,30,0.1,0.1,0.14,0.04,0.97,T50,0.86,0.09
5,30,0.1,0.1,0.06,0.04,0.97,MS,0.8,0.5
