sample,test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier,f-measure,best_threshold
10,20,0.6,0.6,0.91,0.31,0.7,HDy,0.8,0.09
10,20,0.6,0.6,0.92,0.32,0.7,DyS,0.8,0.09
10,20,0.6,0.6,0.77,0.17,0.85,SORD,0.89,0.52
10,20,0.6,0.6,0.71,0.11,0.8,SMM,0.85,0.56
1,20,0.65,0.65,0.55,0.1,0.7,CC,0.75,0.5
1,20,0.65,0.65,0.51,0.14,0.75,ACC,0.78,0.62
1,20,0.65,0.65,0.49,0.16,0.75,X,0.78,0.62
1,20,0.65,0.65,0.51,0.14,0.75,MAX,0.78,0.62
1,20,0.65,0.65,0.56,0.09,0.7,T50,0.75,0.5
1,20,0.65,0.65,0.52,0.13,0.75,MS,0.78,0.62
1,20,0.65,0.65,0.51,0.14,0.75,HDy,0.78,0.62
1,20,0.65,0.65,0.56,0.09,0.7,DyS,0.75,0.5
1,20,0.65,0.65,0.51,0.14,0.75,SORD,0.78,0.62
1,20,0.65,0.65,0.54,0.11,0.7,SMM,0.75,0.5
2,20,0.65,0.65,0.7,0.05,0.85,CC,0.89,0.5
2,20,0.65,0.65,0.73,0.08,0.9,ACC,0.93,0.25
2,20,0.65,0.65,0.79,0.14,0.85,X,0.9,0.17
2,20,0.65,0.65,0.73,0.08,0.9,MAX,0.93,0.25
2,20,0.65,0.65,0.77,0.12,0.9,T50,0.93,0.25
2,20,0.65,0.65,0.7,0.05,0.85,MS,0.89,0.5
2,20,0.65,0.65,0.84,0.19,0.8,HDy,0.87,0.16
2,20,0.65,0.65,0.84,0.19,0.8,DyS,0.87,0.16
2,20,0.65,0.65,0.7,0.05,0.85,SORD,0.89,0.5
2,20,0.65,0.65,0.67,0.02,0.9,SMM,0.92,0.59
3,20,0.65,0.65,0.65,0.0,0.9,CC,0.92,0.5
3,20,0.65,0.65,0.66,0.01,0.9,ACC,0.92,0.5
3,20,0.65,0.65,0.64,0.01,0.9,X,0.92,0.5
3,20,0.65,0.65,0.66,0.01,0.9,MAX,0.92,0.5
3,20,0.65,0.65,0.77,0.12,0.9,T50,0.93,0.09
3,20,0.65,0.65,0.61,0.04,0.85,MS,0.88,0.62
3,20,0.65,0.65,0.52,0.13,0.85,HDy,0.87,0.75
3,20,0.65,0.65,0.53,0.12,0.8,DyS,0.83,0.69
3,20,0.65,0.65,0.61,0.04,0.85,SORD,0.88,0.62
3,20,0.65,0.65,0.58,0.07,0.85,SMM,0.88,0.62
4,20,0.65,0.65,0.55,0.1,0.7,CC,0.75,0.5
4,20,0.65,0.65,0.51,0.14,0.65,ACC,0.7,0.62
4,20,0.65,0.65,0.49,0.16,0.65,X,0.7,0.62
4,20,0.65,0.65,0.58,0.07,0.75,MAX,0.8,0.38
4,20,0.65,0.65,0.35,0.3,0.6,T50,0.6,0.77
4,20,0.65,0.65,0.52,0.13,0.65,MS,0.7,0.62
4,20,0.65,0.65,0.62,0.03,0.75,HDy,0.8,0.38
4,20,0.65,0.65,0.62,0.03,0.75,DyS,0.8,0.38
4,20,0.65,0.65,0.52,0.13,0.65,SORD,0.7,0.62
4,20,0.65,0.65,0.54,0.11,0.7,SMM,0.75,0.5
5,20,0.65,0.65,0.8,0.15,0.75,CC,0.83,0.5
5,20,0.65,0.65,0.88,0.23,0.75,ACC,0.84,0.25
5,20,0.65,0.65,0.94,0.29,0.7,X,0.81,0.05
5,20,0.65,0.65,0.88,0.23,0.75,MAX,0.84,0.25
5,20,0.65,0.65,1.0,0.35,0.65,T50,0.79,0.03
5,20,0.65,0.65,0.92,0.27,0.75,MS,0.84,0.25
5,20,0.65,0.65,0.93,0.28,0.7,HDy,0.81,0.05
5,20,0.65,0.65,0.94,0.29,0.7,DyS,0.81,0.05
5,20,0.65,0.65,0.92,0.27,0.75,SORD,0.84,0.25
5,20,0.65,0.65,0.83,0.18,0.8,SMM,0.83,0.38
6,20,0.65,0.65,0.6,0.05,0.85,CC,0.88,0.5
6,20,0.65,0.65,0.58,0.07,0.85,ACC,0.88,0.5
6,20,0.65,0.65,0.57,0.08,0.9,X,0.92,0.62
6,20,0.65,0.65,0.58,0.07,0.85,MAX,0.88,0.5
6,20,0.65,0.65,0.77,0.12,0.8,T50,0.86,0.25
6,20,0.65,0.65,0.61,0.04,0.85,MS,0.88,0.5
6,20,0.65,0.65,0.78,0.13,0.85,HDy,0.9,0.19
6,20,0.65,0.65,0.67,0.02,0.8,DyS,0.88,0.38
6,20,0.65,0.65,0.6,0.05,0.85,SORD,0.88,0.5
6,20,0.65,0.65,0.6,0.05,0.85,SMM,0.88,0.5
7,20,0.65,0.65,0.75,0.1,0.7,CC,0.79,0.5
7,20,0.65,0.65,0.81,0.16,0.75,ACC,0.83,0.46
7,20,0.65,0.65,0.79,0.14,0.75,X,0.83,0.46
7,20,0.65,0.65,0.81,0.16,0.75,MAX,0.83,0.46
7,20,0.65,0.65,0.88,0.23,0.8,T50,0.87,0.25
7,20,0.65,0.65,0.85,0.2,0.8,MS,0.87,0.25
7,20,0.65,0.65,0.96,0.31,0.7,HDy,0.81,0.06
7,20,0.65,0.65,0.89,0.24,0.75,DyS,0.84,0.12
7,20,0.65,0.65,0.84,0.19,0.8,SORD,0.87,0.25
7,20,0.65,0.65,0.77,0.12,0.7,SMM,0.79,0.5
8,20,0.65,0.65,0.75,0.1,0.9,CC,0.93,0.5
8,20,0.65,0.65,0.81,0.16,0.85,ACC,0.9,0.38
8,20,0.65,0.65,0.87,0.22,0.8,X,0.87,0.25
8,20,0.65,0.65,0.81,0.16,0.85,MAX,0.9,0.38
8,20,0.65,0.65,0.88,0.23,0.8,T50,0.87,0.25
8,20,0.65,0.65,0.8,0.15,0.85,MS,0.9,0.38
8,20,0.65,0.65,0.77,0.12,0.9,HDy,0.93,0.5
8,20,0.65,0.65,0.75,0.1,0.9,DyS,0.93,0.5
8,20,0.65,0.65,0.82,0.17,0.85,SORD,0.9,0.38
8,20,0.65,0.65,0.74,0.09,0.9,SMM,0.93,0.5
9,20,0.65,0.65,0.65,0.0,0.9,CC,0.92,0.5
9,20,0.65,0.65,0.66,0.01,0.9,ACC,0.92,0.5
9,20,0.65,0.65,0.72,0.07,0.85,X,0.89,0.25
9,20,0.65,0.65,0.66,0.01,0.9,MAX,0.92,0.5
9,20,0.65,0.65,0.25,0.4,0.6,T50,0.56,0.89
9,20,0.65,0.65,0.6,0.05,0.85,MS,0.92,0.62
9,20,0.65,0.65,0.74,0.09,0.9,HDy,0.93,0.12
9,20,0.65,0.65,0.66,0.01,0.9,DyS,0.92,0.5
9,20,0.65,0.65,0.62,0.03,0.85,SORD,0.92,0.62
9,20,0.65,0.65,0.59,0.06,0.85,SMM,0.92,0.62
10,20,0.65,0.65,0.7,0.05,0.85,CC,0.89,0.5
10,20,0.65,0.65,0.73,0.08,0.8,ACC,0.86,0.44
10,20,0.65,0.65,0.79,0.14,0.85,X,0.9,0.38
10,20,0.65,0.65,0.81,0.16,0.85,MAX,0.9,0.38
10,20,0.65,0.65,0.67,0.02,0.8,T50,0.85,0.79
10,20,0.65,0.65,0.82,0.17,0.85,MS,0.9,0.38
10,20,0.65,0.65,0.77,0.12,0.8,HDy,0.86,0.44
10,20,0.65,0.65,0.76,0.11,0.8,DyS,0.86,0.44
10,20,0.65,0.65,0.82,0.17,0.85,SORD,0.9,0.38
10,20,0.65,0.65,0.74,0.09,0.8,SMM,0.86,0.44
1,20,0.7,0.7,0.6,0.1,0.9,CC,0.92,0.5
1,20,0.7,0.7,0.58,0.12,0.9,ACC,0.92,0.5
1,20,0.7,0.7,0.57,0.13,0.85,X,0.88,0.56
1,20,0.7,0.7,0.58,0.12,0.9,MAX,0.92,0.5
1,20,0.7,0.7,0.25,0.45,0.55,T50,0.53,0.83
1,20,0.7,0.7,0.52,0.18,0.8,MS,0.83,0.59
1,20,0.7,0.7,0.46,0.24,0.75,HDy,0.78,0.62
1,20,0.7,0.7,0.48,0.22,0.8,DyS,0.83,0.59
1,20,0.7,0.7,0.52,0.18,0.8,SORD,0.83,0.59
1,20,0.7,0.7,0.53,0.17,0.85,SMM,0.88,0.56
2,20,0.7,0.7,0.65,0.05,0.95,CC,0.96,0.5
2,20,0.7,0.7,0.66,0.04,0.95,ACC,0.96,0.5
2,20,0.7,0.7,0.64,0.06,0.95,X,0.96,0.5
2,20,0.7,0.7,0.66,0.04,0.95,MAX,0.96,0.5
2,20,0.7,0.7,0.77,0.07,0.95,T50,0.97,0.12
2,20,0.7,0.7,0.63,0.07,0.95,MS,0.96,0.5
2,20,0.7,0.7,0.78,0.08,0.9,HDy,0.93,0.09
2,20,0.7,0.7,0.71,0.01,1.0,DyS,0.97,0.18
2,20,0.7,0.7,0.63,0.07,0.95,SORD,0.96,0.5
2,20,0.7,0.7,0.6,0.1,0.9,SMM,0.92,0.62
3,20,0.7,0.7,0.8,0.1,0.7,CC,0.8,0.5
3,20,0.7,0.7,0.88,0.18,0.8,ACC,0.88,0.06
3,20,0.7,0.7,0.94,0.24,0.75,X,0.85,0.03
3,20,0.7,0.7,0.88,0.18,0.8,MAX,0.88,0.06
3,20,0.7,0.7,1.0,0.3,0.7,T50,0.85,0.02
3,20,0.7,0.7,0.91,0.21,0.8,MS,0.88,0.06
3,20,0.7,0.7,0.93,0.23,0.75,HDy,0.85,0.03
3,20,0.7,0.7,0.92,0.22,0.8,DyS,0.88,0.06
3,20,0.7,0.7,0.92,0.22,0.8,SORD,0.88,0.06
3,20,0.7,0.7,0.82,0.12,0.7,SMM,0.8,0.5
4,20,0.7,0.7,0.75,0.05,0.75,CC,0.83,0.5
4,20,0.7,0.7,0.81,0.11,0.8,ACC,0.87,0.46
4,20,0.7,0.7,0.72,0.02,0.8,X,0.89,0.52
4,20,0.7,0.7,0.81,0.11,0.8,MAX,0.87,0.46
4,20,0.7,0.7,0.77,0.07,0.75,T50,0.83,0.5
4,20,0.7,0.7,0.82,0.12,0.8,MS,0.87,0.46
4,20,0.7,0.7,0.96,0.26,0.75,HDy,0.82,0.12
4,20,0.7,0.7,0.97,0.27,0.75,DyS,0.82,0.12
4,20,0.7,0.7,0.81,0.11,0.8,SORD,0.87,0.46
4,20,0.7,0.7,0.75,0.05,0.75,SMM,0.83,0.5
5,20,0.7,0.7,0.45,0.25,0.75,CC,0.78,0.5
5,20,0.7,0.7,0.36,0.34,0.65,ACC,0.67,0.62
5,20,0.7,0.7,0.27,0.43,0.55,X,0.53,0.75
5,20,0.7,0.7,0.36,0.34,0.65,MAX,0.67,0.62
5,20,0.7,0.7,0.25,0.45,0.55,T50,0.53,0.75
5,20,0.7,0.7,0.37,0.33,0.65,MS,0.67,0.62
5,20,0.7,0.7,0.44,0.26,0.75,HDy,0.78,0.5
5,20,0.7,0.7,0.38,0.32,0.7,DyS,0.73,0.56
5,20,0.7,0.7,0.35,0.35,0.65,SORD,0.67,0.62
5,20,0.7,0.7,0.44,0.26,0.75,SMM,0.78,0.5
6,20,0.7,0.7,0.7,0.0,0.9,CC,0.93,0.5
6,20,0.7,0.7,0.73,0.03,0.85,ACC,0.93,0.29
6,20,0.7,0.7,0.79,0.09,0.9,X,0.93,0.25
6,20,0.7,0.7,0.73,0.03,0.85,MAX,0.93,0.29
6,20,0.7,0.7,0.77,0.07,0.85,T50,0.93,0.29
6,20,0.7,0.7,0.69,0.01,0.9,MS,0.93,0.5
6,20,0.7,0.7,0.8,0.1,0.9,HDy,0.93,0.25
6,20,0.7,0.7,0.77,0.07,0.85,DyS,0.93,0.29
6,20,0.7,0.7,0.69,0.01,0.9,SORD,0.93,0.5
6,20,0.7,0.7,0.66,0.04,0.85,SMM,0.89,0.62
7,20,0.7,0.7,0.75,0.05,0.95,CC,0.97,0.5
7,20,0.7,0.7,0.81,0.11,0.9,ACC,0.93,0.16
7,20,0.7,0.7,0.87,0.17,0.85,X,0.9,0.12
7,20,0.7,0.7,0.81,0.11,0.9,MAX,0.93,0.16
7,20,0.7,0.7,0.67,0.03,0.95,T50,0.96,0.75
7,20,0.7,0.7,0.81,0.11,0.9,MS,0.93,0.16
7,20,0.7,0.7,0.9,0.2,0.8,HDy,0.88,0.06
7,20,0.7,0.7,0.82,0.12,0.9,DyS,0.93,0.16
7,20,0.7,0.7,0.81,0.11,0.9,SORD,0.93,0.16
7,20,0.7,0.7,0.74,0.04,0.95,SMM,0.97,0.5
8,20,0.7,0.7,0.6,0.1,0.9,CC,0.92,0.5
8,20,0.7,0.7,0.58,0.12,0.9,ACC,0.92,0.5
8,20,0.7,0.7,0.57,0.13,0.85,X,0.88,0.75
8,20,0.7,0.7,0.58,0.12,0.9,MAX,0.92,0.5
8,20,0.7,0.7,0.67,0.03,0.95,T50,0.96,0.38
8,20,0.7,0.7,0.61,0.09,0.9,MS,0.92,0.5
8,20,0.7,0.7,0.56,0.14,0.85,HDy,0.88,0.75
8,20,0.7,0.7,0.6,0.1,0.9,DyS,0.92,0.5
8,20,0.7,0.7,0.61,0.09,0.9,SORD,0.92,0.5
8,20,0.7,0.7,0.61,0.09,0.9,SMM,0.92,0.5
9,20,0.7,0.7,0.75,0.05,0.85,CC,0.9,0.5
9,20,0.7,0.7,0.81,0.11,0.8,ACC,0.87,0.25
9,20,0.7,0.7,0.87,0.17,0.75,X,0.84,0.19
9,20,0.7,0.7,0.81,0.11,0.8,MAX,0.87,0.25
9,20,0.7,0.7,0.77,0.07,0.85,T50,0.9,0.5
9,20,0.7,0.7,0.84,0.14,0.75,MS,0.84,0.19
9,20,0.7,0.7,0.95,0.25,0.65,HDy,0.79,0.06
9,20,0.7,0.7,0.89,0.19,0.7,DyS,0.81,0.12
9,20,0.7,0.7,0.84,0.14,0.75,SORD,0.84,0.19
9,20,0.7,0.7,0.76,0.06,0.85,SMM,0.9,0.5
10,20,0.7,0.7,0.65,0.05,0.85,CC,0.89,0.5
10,20,0.7,0.7,0.66,0.04,0.85,ACC,0.89,0.5
10,20,0.7,0.7,0.64,0.06,0.85,X,0.89,0.5
10,20,0.7,0.7,0.66,0.04,0.85,MAX,0.89,0.5
10,20,0.7,0.7,0.88,0.18,0.8,T50,0.85,0.06
10,20,0.7,0.7,0.69,0.01,0.8,MS,0.86,0.38
10,20,0.7,0.7,0.8,0.1,0.8,HDy,0.87,0.12
10,20,0.7,0.7,0.79,0.09,0.8,DyS,0.87,0.12
10,20,0.7,0.7,0.69,0.01,0.8,SORD,0.86,0.38
10,20,0.7,0.7,0.67,0.03,0.85,SMM,0.89,0.5
1,20,0.75,0.75,0.7,0.05,0.95,CC,0.97,0.5
1,20,0.75,0.75,0.73,0.02,1.0,ACC,1.0,0.31
1,20,0.75,0.75,0.79,0.04,0.95,X,0.97,0.25
1,20,0.75,0.75,0.73,0.02,1.0,MAX,1.0,0.31
1,20,0.75,0.75,0.67,0.08,0.9,T50,0.93,0.69
1,20,0.75,0.75,0.73,0.02,1.0,MS,1.0,0.31
1,20,0.75,0.75,0.83,0.08,0.9,HDy,0.94,0.14
1,20,0.75,0.75,0.85,0.1,0.9,DyS,0.94,0.14
1,20,0.75,0.75,0.73,0.02,1.0,SORD,1.0,0.31
1,20,0.75,0.75,0.69,0.06,0.95,SMM,0.97,0.5
2,20,0.75,0.75,0.7,0.05,0.95,CC,0.97,0.5
2,20,0.75,0.75,0.73,0.02,1.0,ACC,1.0,0.25
2,20,0.75,0.75,0.79,0.04,0.95,X,0.97,0.19
2,20,0.75,0.75,0.73,0.02,1.0,MAX,1.0,0.25
2,20,0.75,0.75,0.77,0.02,1.0,T50,1.0,0.25
2,20,0.75,0.75,0.77,0.02,1.0,MS,1.0,0.25
2,20,0.75,0.75,0.92,0.17,0.85,HDy,0.91,0.09
2,20,0.75,0.75,0.9,0.15,0.85,DyS,0.91,0.09
2,20,0.75,0.75,0.76,0.01,1.0,SORD,1.0,0.25
2,20,0.75,0.75,0.71,0.04,0.95,SMM,0.97,0.5
3,20,0.75,0.75,0.7,0.05,0.75,CC,0.83,0.5
3,20,0.75,0.75,0.73,0.02,0.8,ACC,0.87,0.41
3,20,0.75,0.75,0.72,0.03,0.75,X,0.83,0.5
3,20,0.75,0.75,0.73,0.02,0.8,MAX,0.87,0.41
3,20,0.75,0.75,0.77,0.02,0.8,T50,0.87,0.41
3,20,0.75,0.75,0.77,0.02,0.8,MS,0.87,0.41
3,20,0.75,0.75,0.87,0.12,0.8,HDy,0.9,0.2
3,20,0.75,0.75,0.91,0.16,0.85,DyS,0.91,0.12
3,20,0.75,0.75,0.76,0.01,0.8,SORD,0.87,0.41
3,20,0.75,0.75,0.72,0.03,0.75,SMM,0.83,0.5
4,20,0.75,0.75,0.7,0.05,0.85,CC,0.9,0.5
4,20,0.75,0.75,0.73,0.02,0.9,ACC,0.93,0.25
4,20,0.75,0.75,0.79,0.04,0.95,X,0.94,0.12
4,20,0.75,0.75,0.73,0.02,0.9,MAX,0.93,0.25
4,20,0.75,0.75,0.77,0.02,0.9,T50,0.93,0.25
4,20,0.75,0.75,0.75,0.0,0.9,MS,0.93,0.25
4,20,0.75,0.75,0.76,0.01,0.9,HDy,0.93,0.25
4,20,0.75,0.75,0.76,0.01,0.9,DyS,0.93,0.25
4,20,0.75,0.75,0.75,0.0,0.9,SORD,0.93,0.25
4,20,0.75,0.75,0.69,0.06,0.85,SMM,0.9,0.5
5,20,0.75,0.75,0.75,0.0,0.9,CC,0.93,0.5
5,20,0.75,0.75,0.81,0.06,0.95,ACC,0.97,0.25
5,20,0.75,0.75,0.79,0.04,0.95,X,0.97,0.25
5,20,0.75,0.75,0.81,0.06,0.95,MAX,0.97,0.25
5,20,0.75,0.75,0.56,0.19,0.8,T50,0.85,0.66
5,20,0.75,0.75,0.74,0.01,0.9,MS,0.93,0.5
5,20,0.75,0.75,0.68,0.07,0.95,HDy,0.97,0.59
5,20,0.75,0.75,0.73,0.02,0.9,DyS,0.93,0.5
5,20,0.75,0.75,0.75,0.0,0.9,SORD,0.93,0.5
5,20,0.75,0.75,0.68,0.07,0.95,SMM,0.97,0.59
6,20,0.75,0.75,0.75,0.0,0.8,CC,0.87,0.5
6,20,0.75,0.75,0.81,0.06,0.85,ACC,0.9,0.25
6,20,0.75,0.75,0.87,0.12,0.8,X,0.91,0.13
6,20,0.75,0.75,0.81,0.06,0.85,MAX,0.9,0.25
6,20,0.75,0.75,0.98,0.23,0.75,T50,0.88,0.02
6,20,0.75,0.75,0.85,0.1,0.8,MS,0.91,0.13
6,20,0.75,0.75,0.94,0.19,0.8,HDy,0.88,0.06
6,20,0.75,0.75,0.94,0.19,0.8,DyS,0.88,0.06
6,20,0.75,0.75,0.85,0.1,0.8,SORD,0.91,0.13
6,20,0.75,0.75,0.77,0.02,0.8,SMM,0.87,0.5
7,20,0.75,0.75,0.8,0.05,0.95,CC,0.97,0.5
7,20,0.75,0.75,0.88,0.13,0.85,ACC,0.91,0.12
7,20,0.75,0.75,0.94,0.19,0.8,X,0.88,0.03
7,20,0.75,0.75,0.88,0.13,0.85,MAX,0.91,0.12
7,20,0.75,0.75,0.67,0.08,0.9,T50,0.93,0.78
7,20,0.75,0.75,0.83,0.08,0.9,MS,0.94,0.19
7,20,0.75,0.75,0.78,0.03,0.95,HDy,0.97,0.5
7,20,0.75,0.75,0.82,0.07,0.95,DyS,0.97,0.5
7,20,0.75,0.75,0.86,0.11,0.9,SORD,0.94,0.19
7,20,0.75,0.75,0.77,0.02,1.0,SMM,1.0,0.62
8,20,0.75,0.75,0.9,0.15,0.75,CC,0.85,0.5
8,20,0.75,0.75,1.0,0.25,0.75,ACC,0.86,0.06
8,20,0.75,0.75,0.87,0.12,0.8,X,0.87,0.51
8,20,0.75,0.75,1.0,0.25,0.75,MAX,0.86,0.06
8,20,0.75,0.75,0.77,0.02,0.8,T50,0.87,0.62
8,20,0.75,0.75,0.91,0.16,0.75,MS,0.85,0.5
8,20,0.75,0.75,0.96,0.21,0.7,HDy,0.85,0.08
8,20,0.75,0.75,0.98,0.23,0.75,DyS,0.86,0.06
8,20,0.75,0.75,0.91,0.16,0.75,SORD,0.85,0.5
8,20,0.75,0.75,0.81,0.06,0.85,SMM,0.9,0.53
9,20,0.75,0.75,0.75,0.0,0.8,CC,0.87,0.5
9,20,0.75,0.75,0.81,0.06,0.75,ACC,0.84,0.47
9,20,0.75,0.75,0.79,0.04,0.75,X,0.84,0.47
9,20,0.75,0.75,0.81,0.06,0.75,MAX,0.84,0.47
9,20,0.75,0.75,0.77,0.02,0.8,T50,0.87,0.5
9,20,0.75,0.75,0.88,0.13,0.85,MS,0.91,0.25
9,20,0.75,0.75,0.87,0.12,0.8,HDy,0.87,0.38
9,20,0.75,0.75,0.88,0.13,0.85,DyS,0.91,0.25
9,20,0.75,0.75,0.88,0.13,0.85,SORD,0.91,0.25
9,20,0.75,0.75,0.77,0.02,0.8,SMM,0.87,0.5
10,20,0.75,0.75,0.8,0.05,0.85,CC,0.9,0.5
10,20,0.75,0.75,0.88,0.13,0.85,ACC,0.91,0.25
10,20,0.75,0.75,0.94,0.19,0.8,X,0.88,0.12
10,20,0.75,0.75,0.88,0.13,0.85,MAX,0.91,0.25
10,20,0.75,0.75,0.98,0.23,0.75,T50,0.86,0.06
10,20,0.75,0.75,0.97,0.22,0.8,MS,0.88,0.12
10,20,0.75,0.75,0.97,0.22,0.8,HDy,0.88,0.12
10,20,0.75,0.75,0.99,0.24,0.75,DyS,0.86,0.06
10,20,0.75,0.75,0.96,0.21,0.8,SORD,0.88,0.12
10,20,0.75,0.75,0.85,0.1,0.8,SMM,0.87,0.44
1,20,0.8,0.8,0.75,0.05,0.95,CC,0.97,0.5
1,20,0.8,0.8,0.81,0.01,0.9,ACC,0.94,0.25
1,20,0.8,0.8,0.79,0.01,0.9,X,0.94,0.25
1,20,0.8,0.8,0.81,0.01,0.9,MAX,0.94,0.25
1,20,0.8,0.8,0.77,0.03,0.95,T50,0.97,0.5
1,20,0.8,0.8,0.78,0.02,0.9,MS,0.94,0.25
1,20,0.8,0.8,0.77,0.03,0.95,HDy,0.97,0.5
1,20,0.8,0.8,0.77,0.03,0.95,DyS,0.97,0.5
1,20,0.8,0.8,0.79,0.01,0.9,SORD,0.94,0.25
1,20,0.8,0.8,0.72,0.08,0.9,SMM,0.93,0.56
2,20,0.8,0.8,0.75,0.05,0.85,CC,0.9,0.5
2,20,0.8,0.8,0.81,0.01,0.9,ACC,0.94,0.19
2,20,0.8,0.8,0.72,0.08,0.9,X,0.93,0.53
2,20,0.8,0.8,0.81,0.01,0.9,MAX,0.94,0.19
2,20,0.8,0.8,0.98,0.18,0.8,T50,0.89,0.0
2,20,0.8,0.8,0.77,0.03,0.85,MS,0.9,0.5
2,20,0.8,0.8,0.71,0.09,0.9,HDy,0.93,0.53
2,20,0.8,0.8,0.77,0.03,0.85,DyS,0.9,0.5
2,20,0.8,0.8,0.76,0.04,0.85,SORD,0.9,0.5
2,20,0.8,0.8,0.71,0.09,0.9,SMM,0.93,0.53
3,20,0.8,0.8,0.7,0.1,0.9,CC,0.93,0.5
3,20,0.8,0.8,0.73,0.07,0.95,ACC,0.97,0.38
3,20,0.8,0.8,0.79,0.01,0.9,X,0.94,0.31
3,20,0.8,0.8,0.73,0.07,0.95,MAX,0.97,0.38
3,20,0.8,0.8,0.56,0.24,0.75,T50,0.81,0.78
3,20,0.8,0.8,0.78,0.02,0.9,MS,0.94,0.31
3,20,0.8,0.8,0.8,0.0,0.9,HDy,0.94,0.31
3,20,0.8,0.8,0.79,0.01,0.9,DyS,0.94,0.31
3,20,0.8,0.8,0.78,0.02,0.9,SORD,0.94,0.31
3,20,0.8,0.8,0.7,0.1,0.9,SMM,0.93,0.5
4,20,0.8,0.8,0.75,0.05,0.65,CC,0.77,0.5
4,20,0.8,0.8,0.81,0.01,0.7,ACC,0.81,0.44
4,20,0.8,0.8,0.79,0.01,0.7,X,0.81,0.44
4,20,0.8,0.8,0.81,0.01,0.7,MAX,0.81,0.44
4,20,0.8,0.8,0.88,0.08,0.8,T50,0.88,0.25
4,20,0.8,0.8,0.86,0.06,0.75,MS,0.85,0.38
4,20,0.8,0.8,0.93,0.13,0.75,HDy,0.86,0.12
4,20,0.8,0.8,0.96,0.16,0.75,DyS,0.86,0.12
4,20,0.8,0.8,0.85,0.05,0.75,SORD,0.85,0.38
4,20,0.8,0.8,0.77,0.03,0.65,SMM,0.77,0.5
5,20,0.8,0.8,0.65,0.15,0.75,CC,0.83,0.5
5,20,0.8,0.8,0.66,0.14,0.75,ACC,0.83,0.5
5,20,0.8,0.8,0.72,0.08,0.8,X,0.87,0.38
5,20,0.8,0.8,0.66,0.14,0.75,MAX,0.83,0.5
5,20,0.8,0.8,0.77,0.03,0.85,T50,0.9,0.25
5,20,0.8,0.8,0.69,0.11,0.8,MS,0.87,0.38
5,20,0.8,0.8,0.68,0.12,0.8,HDy,0.87,0.38
5,20,0.8,0.8,0.71,0.09,0.8,DyS,0.87,0.38
5,20,0.8,0.8,0.68,0.12,0.8,SORD,0.87,0.38
5,20,0.8,0.8,0.66,0.14,0.75,SMM,0.83,0.5
6,20,0.8,0.8,0.8,0.0,1.0,CC,1.0,0.5
6,20,0.8,0.8,0.88,0.08,0.9,ACC,0.94,0.12
6,20,0.8,0.8,0.94,0.14,0.85,X,0.91,0.06
6,20,0.8,0.8,0.88,0.08,0.9,MAX,0.94,0.12
6,20,0.8,0.8,0.88,0.08,0.9,T50,0.94,0.12
6,20,0.8,0.8,0.83,0.03,0.95,MS,0.97,0.19
6,20,0.8,0.8,0.96,0.16,0.85,HDy,0.91,0.06
6,20,0.8,0.8,0.92,0.12,0.9,DyS,0.94,0.12
6,20,0.8,0.8,0.83,0.03,0.95,SORD,0.97,0.19
6,20,0.8,0.8,0.77,0.03,0.95,SMM,0.97,0.69
7,20,0.8,0.8,0.7,0.1,0.8,CC,0.87,0.5
7,20,0.8,0.8,0.73,0.07,0.85,ACC,0.9,0.44
7,20,0.8,0.8,0.79,0.01,0.8,X,0.9,0.41
7,20,0.8,0.8,0.73,0.07,0.85,MAX,0.9,0.44
7,20,0.8,0.8,0.67,0.13,0.75,T50,0.83,0.62
7,20,0.8,0.8,0.82,0.02,0.8,MS,0.9,0.41
7,20,0.8,0.8,0.95,0.15,0.85,HDy,0.91,0.16
7,20,0.8,0.8,0.98,0.18,0.8,DyS,0.89,0.12
7,20,0.8,0.8,0.8,0.0,0.8,SORD,0.9,0.41
7,20,0.8,0.8,0.75,0.05,0.85,SMM,0.9,0.44
8,20,0.8,0.8,0.55,0.25,0.75,CC,0.81,0.5
8,20,0.8,0.8,0.51,0.29,0.7,ACC,0.77,0.91
8,20,0.8,0.8,0.57,0.23,0.75,X,0.81,0.5
8,20,0.8,0.8,0.51,0.29,0.7,MAX,0.77,0.91
8,20,0.8,0.8,0.98,0.18,0.8,T50,0.89,0.0
8,20,0.8,0.8,0.65,0.15,0.75,MS,0.83,0.47
8,20,0.8,0.8,0.65,0.15,0.75,HDy,0.83,0.47
8,20,0.8,0.8,0.71,0.09,0.8,DyS,0.87,0.38
8,20,0.8,0.8,0.65,0.15,0.75,SORD,0.83,0.47
8,20,0.8,0.8,0.64,0.16,0.75,SMM,0.83,0.47
9,20,0.8,0.8,0.8,0.0,1.0,CC,1.0,0.5
9,20,0.8,0.8,0.88,0.08,0.9,ACC,0.94,0.03
9,20,0.8,0.8,0.72,0.08,0.95,X,0.97,0.55
9,20,0.8,0.8,0.88,0.08,0.9,MAX,0.94,0.03
9,20,0.8,0.8,0.56,0.24,0.75,T50,0.81,0.78
9,20,0.8,0.8,0.77,0.03,0.95,MS,0.97,0.55
9,20,0.8,0.8,0.66,0.14,0.85,HDy,0.9,0.62
9,20,0.8,0.8,0.67,0.13,0.85,DyS,0.9,0.62
