score,class
0.9851324,1
0.98235476,1
0.016138796,1
0.88036484,1
0.93756825,1
0.40446472,1
0.59250957,1
0.009879436,1
0.94499445,1
0.955422,1
0.75887567,1
0.006276176,1
0.960454,1
0.3602583,1
0.22859931,1
0.9733632,1
0.68261427,1
0.9835972,1
0.08089777,1
0.9535724,1
0.6838333,1
0.9845248,1
0.5765535,1
0.93234736,1
0.8203128,1
0.97165495,1
0.97452116,1
0.9732868,1
0.97969466,1
0.96161103,1
0.98973316,1
0.98618895,1
0.004780103,1
0.9699784,1
0.83776766,1
0.9733695,1
0.94165784,1
0.97163445,1
0.9855627,1
0.056296073,1
0.7890869,1
0.97225493,1
0.9484362,1
0.0051906207,1
0.8758618,1
0.013294849,1
0.9597585,1
0.90233046,1
0.9022827,1
0.93906724,1
0.9778332,1
0.05576719,1
0.988245,1
0.9814026,1
0.870608,1
0.9873875,1
0.9762422,1
0.9931271,1
0.42308015,1
0.8836223,1
0.95060694,1
0.96845967,1
0.55015486,1
0.8723066,1
0.40556973,1
0.007301906,1
0.8664278,1
0.9892105,1
0.9629122,1
0.9572854,1
0.91885364,1
0.9838172,1
0.012859164,1
0.01779676,1
0.9431602,1
0.97994393,1
0.95123416,1
0.07001782,1
0.47594362,1
0.9357576,1
0.013044359,1
0.014075873,1
0.24154407,1
0.1437706,1
0.8756822,1
0.22475806,1
0.9908064,1
0.38546786,1
0.9216621,1
0.98204505,1
0.9300115,1
0.90377915,1
0.25692427,1
0.78835565,1
0.0041451906,1
0.848543,1
0.46007532,1
0.3081712,1
0.53744584,1
0.90691245,1
0.9905282,1
0.979961,1
0.94476235,1
0.84836847,1
0.36347753,1
0.22569054,1
0.9114376,1
0.031004405,1
0.93679744,1
0.89702994,1
0.984373,1
0.96690536,1
0.88339716,1
0.98561734,1
0.010445569,1
0.9758961,1
0.5626046,1
0.826957,1
0.1620149,1
0.29009008,1
0.85694736,1
0.91494656,1
0.012007862,1
0.005308966,1
0.47679228,1
0.43401688,1
0.96726024,1
0.01145468,1
0.95658666,1
0.42637482,1
0.11432766,1
0.31398246,1
0.8749121,1
0.31423384,1
0.97229844,1
0.85825723,1
0.8803221,1
0.6102575,1
0.97568977,1
0.9919769,1
0.98773384,1
0.7050536,1
0.25505483,1
0.97992134,1
0.51170474,1
0.9652918,1
0.067371346,1
0.63006836,1
0.97955406,1
0.96795905,1
0.7838607,1
0.98726827,1
0.026621664,1
0.9843433,1
0.11943749,1
0.06548914,1
0.9548848,1
0.9721019,1
0.98498803,1
0.82260895,1
0.98303795,1
0.9234182,1
0.9806769,1
0.9800102,1
0.91484857,1
0.9219899,1
0.9711383,1
0.9365685,1
0.37659743,1
0.97213984,1
0.87907743,1
0.88989294,1
0.29766253,1
0.85564756,1
0.9780346,1
0.944895,1
0.98962164,1
0.97135013,1
0.020154499,1
0.6405458,1
0.026589096,1
0.8119708,1
0.30446047,1
0.13576664,1
0.9911349,1
0.77806777,1
0.7005683,1
0.96309835,1
0.98336464,1
0.95218974,1
0.9619845,1
0.9431297,1
0.8871647,1
0.5333549,1
0.9696205,1
0.83202165,1
0.9603747,1
0.97813183,1
0.7026028,1
0.97773063,1
0.8458762,1
0.46732786,1
0.93925345,1
0.9795337,1
0.0033108566,1
0.8000548,1
0.7840373,1
0.9174648,1
0.011268771,1
0.23692998,1
0.15288723,1
0.93698025,1
0.99138695,1
0.93595,1
0.9133832,1
0.8038798,1
0.9071993,1
0.1589203,1
0.5429506,1
0.16203952,1
0.04909006,1
0.6282833,1
0.826731,1
0.95269346,1
0.9215176,1
0.036340453,1
0.98838216,1
0.025303558,1
0.024569511,1
0.5549447,1
0.7755619,1
0.60613924,1
0.9872925,1
0.980459,1
0.9731876,1
0.9734206,1
0.9801017,1
0.67088455,1
0.98250973,1
0.6960904,1
0.89122385,1
0.09857809,1
0.88069284,1
0.982153,1
0.96641755,1
0.9848935,1
0.9648985,1
0.94730204,1
0.84329385,1
0.32855102,1
0.98203367,1
0.52677983,1
0.9379349,1
0.8410656,1
0.12300957,1
0.95637685,1
0.9064879,1
0.13610221,1
0.960682,1
0.9599135,1
0.8494446,1
0.811747,1
0.9736258,1
0.3744349,1
0.93186647,1
0.9693718,1
0.92708266,1
0.7123969,1
0.93292916,1
0.96411276,1
0.006488897,1
0.5532541,1
0.9796103,1
0.875591,1
0.89452,1
0.9826461,1
0.9776765,1
0.8219758,1
0.9118577,1
0.06257915,1
0.80430907,1
0.963326,1
0.031657703,1
0.9339541,1
0.6247033,1
0.9923881,1
0.9433984,1
0.95304155,1
0.9559497,1
0.98876816,1
0.9438577,1
0.8801189,1
0.94232816,1
0.9889079,1
0.9189722,1
0.9866938,1
0.97191733,1
0.4191426,1
0.9226595,1
0.8778828,1
0.96757656,1
0.6741949,1
0.739511,1
0.006781852,1
0.5448657,1
0.97941244,1
0.90124536,1
0.98192936,1
0.95125115,1
0.91415083,1
0.5221336,1
0.9765003,1
0.98610395,1
0.95376986,1
0.16476867,1
0.020086283,1
0.70541173,1
0.97957736,1
0.5760012,1
0.93072253,1
0.9052376,1
0.87768567,1
0.91878456,1
0.9770786,1
0.9337485,1
0.023962654,1
0.9662565,1
0.011068974,1
0.736061,1
0.14395826,1
0.98089623,1
0.7491271,1
0.41256732,1
0.0033212113,1
0.9104436,1
0.85957456,1
0.5023033,1
0.08229184,1
0.79871494,1
0.9326803,1
0.7567728,1
0.05728434,1
0.008521148,1
0.018798305,1
0.7611599,1
0.587437,1
0.005600035,1
0.9683175,1
0.97584504,1
0.3734421,1
0.008688276,1
0.94111943,1
0.3606541,1
0.110778086,1
0.94584537,1
0.19997714,1
0.8099158,1
0.98665243,1
0.97196305,1
0.8917786,1
0.9874436,1
0.9628118,1
